Region,Layout,Size,Renovation,Floor,Direction,Year,Price
龙岗,2室2厅,75.13平米,精装修,低层/24层,东南,2011年建,340
龙岗,2室2厅,62.71平米,普通装修,低层/6层,北,2002年建,230
龙岗,1室0厅,56.54平米,精装修,高层/11层,南,2011年建,188
龙岗,2室2厅,75.69平米,毛坯,中层/30层,南,2014年建,350
龙岗,5室2厅,153.3平米,精装修,高层/20层,北,2010年建,988
龙岗,1室1厅,52.18平米,精装修,高层/32层,东南,2005年建,200
龙岗,4室2厅,98.44平米,普通装修,高层/23层,北,2004年建,580
龙岗,4室2厅,172.38平米,精装修,中层/26层,南,2008年建,850
龙岗,1室1厅,45.7平米,精装修,高层/16层,南,2003年建,200
龙岗,4室2厅,88.24平米,精装修,低层/33层,西南,2015年建,335
龙岗,3室2厅,98.91平米,精装修,高层/30层,西北,2012年建,475
龙岗,2室1厅,51.44平米,普通装修,低层/26层,西北,2004年建,245
龙岗,2室2厅,49.24平米,精装修,中层/29层,北,2013年建,185
龙岗,3室1厅,78.35平米,普通装修,高层/30层,东北,1996年建,305
龙岗,3室2厅,72.16平米,精装修,高层/33层,北,2010年建,320
龙岗,4室2厅,89.26平米,精装修,高层/31层,南,2014年建,330
龙岗,3室2厅,86.84平米,精装修,低层/18层,东南,2002年建,350
龙岗,1室1厅,53.81平米,精装修,低层/32层,南,2012年建,170
龙岗,4室2厅,88.72平米,精装修,低层/39层,东南,2006年建,610
龙岗,4室2厅,155.29平米,普通装修,低层/30层,南,2014年建,710
龙岗,5室2厅,122.49平米,精装修,低层/3层,南北,2012年建,580
龙岗,3室2厅,89.08平米,精装修,中层/31层,南,2010年建,340
龙岗,4室2厅,156.88平米,精装修,高层/31层,东南,2006年建,1080
龙岗,3室2厅,89.82平米,精装修,中层/15层,东南,2006年建,460
龙岗,3室1厅,61.09平米,精装修,中层/15层,东,2007年建,240
龙岗,3室2厅,88.37平米,毛坯,高层/29层,南,2012年建,293
龙岗,4室2厅,87.92平米,精装修,高层/33层,南,2012年建,480
龙岗,1室2厅,58.59平米,精装修,中层/26层,南,2010年建,213
龙岗,4室2厅,131.57平米,精装修,低层/33层,西南,2013年建,565
龙岗,1室1厅,52.15平米,普通装修,中层/32层,东南,2005年建,190
龙岗,7室2厅,250.87平米,精装修,高层/29层,西南,2010年建,1950
龙岗,2室2厅,74.85平米,精装修,高层/11层,南,2006年建,330
龙岗,3室2厅,81.32平米,精装修,高层/33层,南,2011年建,295
龙岗,2室2厅,70.24平米,精装修,低层/18层,东北,2002年建,280
龙岗,3室2厅,91平米,普通装修,中层/6层,南,2002年建,370
龙岗,4室2厅,135.04平米,精装修,中层/19层,北,2001年建,450
龙岗,2室2厅,60.75平米,普通装修,中层/23层,东北,1997年建,230
龙岗,3室2厅,89.81平米,普通装修,低层/33层,东南,2016年建,390
龙岗,2室2厅,78.37平米,精装修,高层/35层,西南,2001年建,268
龙岗,2室2厅,65.92平米,精装修,低层/7层,南,2002年建,308
龙岗,3室2厅,88.1平米,普通装修,中层/10层,南,2014年建,330
龙岗,4室2厅,115.4平米,精装修,高层/33层,西北,2014年建,450
龙岗,2室2厅,76.59平米,精装修,低层/24层,西北,2007年建,368
龙岗,3室2厅,88.55平米,精装修,中层/41层,南,2014年建,380
龙岗,3室2厅,93平米,精装修,低层/11层,东北,2004年建,430
龙岗,2室2厅,54.62平米,普通装修,中层/32层,东北,1997年建,208
龙岗,3室2厅,88.74平米,精装修,中层/33层,南,2011年建,300
龙岗,2室2厅,60.4平米,普通装修,中层/30层,北,1996年建,245
龙岗,3室2厅,128.28平米,精装修,中层/4层,南,2006年建,580
龙岗,4室2厅,117.33平米,精装修,低层/24层,东南,2013年建,380
龙岗,3室2厅,91.02平米,普通装修,低层/14层,东南,2003年建,348
龙岗,3室2厅,80.94平米,精装修,高层/7层,南,1998年建,256
龙岗,3室2厅,106.09平米,精装修,低层/8层,南,2003年建,460
龙岗,1室1厅,39.26平米,普通装修,中层/6层,东南,2001年建,145
龙岗,2室2厅,34.4平米,精装修,中层/4层,东南,2001年建,165
龙岗,3室2厅,110.48平米,精装修,低层/30层,南,2008年建,410
龙岗,2室2厅,78.5平米,精装修,中层/7层,南北,1997年建,290
龙岗,3室2厅,98.05平米,精装修,高层/7层,南北,1996年建,380
龙岗,2室1厅,59平米,精装修,低层/7层,南,2000年建,235
龙岗,1室1厅,52.49平米,精装修,高层/22层,东,2001年建,166
龙岗,4室2厅,106.52平米,精装修,低层/6层,南,2011年建,360
龙岗,5室2厅,221平米,毛坯,共4层,南,2014年建,780
龙岗,3室2厅,86.2平米,精装修,低层/46层,南,2015年建,535
龙岗,2室2厅,67.95平米,精装修,高层/40层,西南,2017年建,345
龙岗,4室2厅,86.41平米,精装修,中层/32层,南北,2008年建,356
龙岗,3室2厅,89.21平米,毛坯,中层/32层,西北,2015年建,380
龙岗,1室1厅,40.13平米,精装修,高层/29层,南,2008年建,155
龙岗,2室2厅,65.48平米,普通装修,高层/6层,北,2002年建,250
龙岗,2室2厅,70平米,毛坯,低层/33层,南,2015年建,210
龙岗,5室2厅,135平米,精装修,低层/32层,南北,2007年建,513
龙岗,3室2厅,86平米,精装修,低层/7层,东南,1998年建,340
龙岗,3室2厅,89.66平米,精装修,低层/24层,南,2010年建,266
龙岗,4室2厅,89平米,毛坯,低层/33层,东南,2016年建,325
龙岗,3室2厅,73.44平米,精装修,高层/20层,东南,2008年建,360
龙岗,3室2厅,94.01平米,精装修,低层/7层,南北,1994年建,300
龙岗,4室2厅,108.09平米,精装修,低层/6层,东南,2004年建,510
龙岗,4室2厅,109.35平米,普通装修,低层/11层,东北,2000年建,315
龙岗,5室2厅,61.68平米,精装修,高层/23层,南,2008年建,750
龙岗,4室2厅,91.64平米,精装修,中层/31层,南北,2011年建,425
龙岗,3室2厅,93.07平米,精装修,高层/4层,西南,2001年建,325
龙岗,4室2厅,96.44平米,精装修,高层/6层,东,2006年建,580
龙岗,3室2厅,102.61平米,精装修,低层/29层,西南,2007年建,380
龙岗,2室2厅,47.62平米,普通装修,低层/29层,南,2008年建,160
龙岗,3室2厅,84.13平米,精装修,中层/17层,东北,2004年建,365
龙岗,3室1厅,78.35平米,普通装修,低层/30层,北,1996年建,266
龙岗,4室2厅,137.31平米,普通装修,低层/8层,南北,2004年建,450
龙岗,2室2厅,78.18平米,精装修,高层/7层,东南,1994年建,298
龙岗,5室2厅,87.82平米,精装修,高层/32层,南,2015年建,400
龙岗,3室2厅,80平米,精装修,中层/11层,南,2000年建,270
龙岗,3室2厅,89.38平米,精装修,高层/33层,南,2014年建,455
龙岗,2室2厅,76.26平米,普通装修,中层/21层,南,2000年建,320
龙岗,4室2厅,89.02平米,精装修,高层/32层,东南,2016年建,330
龙岗,3室2厅,87.26平米,精装修,中层/30层,西南,2010年建,365
龙岗,3室2厅,87.08平米,精装修,中层/30层,东南,2010年建,368
龙岗,1室1厅,43平米,精装修,中层/33层,西北,2015年建,110
龙岗,5室2厅,74.08平米,普通装修,高层/6层,东北,2003年建,420
龙岗,3室2厅,89平米,精装修,低层/30层,东北,2012年建,320
龙岗,3室1厅,80.16平米,普通装修,高层/7层,北,1991年建,255
龙岗,2室2厅,83平米,普通装修,高层/7层,南,2004年建,300
龙岗,4室2厅,136.03平米,普通装修,低层/19层,南,2005年建,610
龙岗,4室2厅,89平米,毛坯,中层/33层,南,2016年建,400
龙岗,5室2厅,134.83平米,精装修,中层/29层,西南,2006年建,915
龙岗,3室2厅,91.8平米,精装修,高层/11层,东北,2005年建,260
龙岗,2室1厅,51.91平米,精装修,中层/32层,西南,2013年建,210
龙岗,2室2厅,73.89平米,精装修,高层/19层,东南,2009年建,390
龙岗,2室2厅,76.01平米,精装修,低层/20层,东南,2011年建,300
龙岗,3室2厅,99平米,精装修,高层/8层,南,1994年建,280
龙岗,2室2厅,70.33平米,精装修,中层/12层,南,1998年建,268
龙岗,3室2厅,88.52平米,精装修,高层/34层,东南,2014年建,330
龙岗,4室2厅,120平米,精装修,低层/32层,南,2010年建,450
龙岗,2室1厅,47.22平米,精装修,高层/21层,东北,2010年建,215
龙岗,2室2厅,78.84平米,精装修,高层/16层,东南,2008年建,410
龙岗,3室2厅,85.39平米,精装修,低层/24层,北,2011年建,449
龙岗,4室2厅,89.67平米,精装修,低层/32层,南,2015年建,410
龙岗,3室2厅,96.66平米,精装修,高层/10层,西南,2005年建,280
龙岗,3室2厅,72.39平米,普通装修,中层/11层,西南,2007年建,285
龙岗,3室2厅,89.17平米,精装修,高层/33层,南,2013年建,310
"骏泰金汐府 (金汐府,金汐11街)",3室2厅,89.69平米,普通装修,中层/32层,南,2015年建,280
龙岗,5室2厅,158.12平米,毛坯,高层/30层,南北,2014年建,580
"海航城 (海航国兴花园,深圳海航城)",3室2厅,86.78平米,精装修,中层/33层,东南,2014年建,328
龙岗,3室2厅,89.16平米,精装修,低层/27层,东北,2000年建,290
龙岗,4室2厅,94.48平米,精装修,低层/18层,东北,2004年建,470
龙岗,2室2厅,79.62平米,精装修,高层/8层,南,2002年建,300
龙岗,2室1厅,49.25平米,精装修,高层/32层,西北,2013年建,167
龙岗,5室2厅,148.22平米,精装修,低层/26层,南北,2007年建,580
龙岗,3室2厅,97.08平米,普通装修,低层/11层,西南,2001年建,390
龙岗,3室2厅,104.34平米,精装修,高层/9层,南,2011年建,420
龙岗,4室2厅,140.82平米,普通装修,低层/27层,东南,2011年建,485
龙岗,3室2厅,96.9平米,精装修,中层/11层,南,2001年建,400
龙岗,3室2厅,84平米,普通装修,低层/9层,南,2003年建,280
龙岗,3室2厅,78.09平米,普通装修,高层/11层,东南,2006年建,345
龙岗,5室2厅,108.26平米,精装修,高层/5层,南,2011年建,380
龙岗,4室2厅,126平米,精装修,高层/9层,南,2006年建,430
龙岗,2室2厅,75.82平米,精装修,中层/7层,南,1997年建,280
龙岗,2室2厅,64.59平米,普通装修,低层/22层,东北,1999年建,248
龙岗,2室2厅,71.99平米,普通装修,高层/18层,东南,2004年建,310
龙岗,3室2厅,94.72平米,精装修,高层/11层,东,2004年建,320
龙岗,4室2厅,116.14平米,普通装修,中层/16层,南,1999年建,368
龙岗,1室1厅,42.3平米,普通装修,中层/33层,南,2015年建,140
龙岗,4室2厅,157平米,精装修,中层/11层,南,2005年建,800
龙岗,2室1厅,46.82平米,精装修,低层/9层,西北,2006年建,173
龙岗,5室2厅,171.79平米,精装修,高层/18层,南,2011年建,790
龙岗,2室2厅,70.62平米,精装修,高层/24层,东南,2005年建,350
龙岗,1室1厅,48.16平米,普通装修,高层/21层,北,2010年建,208
龙岗,2室2厅,78.7平米,精装修,高层/32层,南,2008年建,250
龙岗,3室2厅,130.21平米,精装修,中层/11层,西南,2001年建,430
龙岗,2室1厅,64.38平米,精装修,高层/28层,西北,1998年建,190
龙岗,4室2厅,88.18平米,精装修,高层/33层,东南,2016年建,380
龙岗,3室2厅,105平米,精装修,中层/32层,南北,2016年建,338
龙岗,4室2厅,79.82平米,精装修,中层/30层,南,2011年建,290
龙岗,2室2厅,60.4平米,精装修,中层/30层,南,1996年建,260
龙岗,3室2厅,102.75平米,精装修,高层/6层,南,2004年建,275
龙岗,2室2厅,66.88平米,精装修,中层/26层,西北,2016年建,230
龙岗,2室2厅,73.47平米,普通装修,低层/26层,南,2009年建,260
龙岗,4室2厅,126.5平米,精装修,高层/31层,南,2013年建,750
龙岗,4室2厅,96平米,普通装修,中层/11层,南,2005年建,460
龙东华盛 (中信龙盛广场),1室1厅,36平米,精装修,高层/8层,南,2013年建,160
龙岗,2室2厅,74.15平米,精装修,高层/11层,南,2006年建,328
龙岗,2室2厅,82.4平米,精装修,中层/31层,东南,2010年建,280
龙岗,1室1厅,47.37平米,普通装修,高层/29层,东北,2008年建,145
龙岗,3室2厅,91.86平米,普通装修,低层/18层,南北,2004年建,390
"满京华喜悦里华庭 (满京华盈丰中心,满京华喜悦里(1-2)期)",3室2厅,88.24平米,普通装修,低层/32层,南,2014年建,368
龙岗,6室2厅,141.42平米,精装修,高层/32层,南,2014年建,700
龙岗,3室2厅,102.49平米,精装修,低层/18层,西北,2000年建,400
龙岗,3室2厅,88.79平米,精装修,低层/30层,东,2014年建,420
赛格eco中心 (赛格新城市广场),1室1厅,41.14平米,精装修,中层/32层,南,2016年建,210
龙岗,2室1厅,58.34平米,精装修,低层/8层,北,1993年建,191
龙岗,3室2厅,96.69平米,精装修,低层/18层,南,2007年建,400
龙岗,5室2厅,196.72平米,精装修,高层/11层,西北,2001年建,650
龙岗,3室2厅,89平米,精装修,低层/23层,西,2011年建,440
龙岗,3室2厅,88.32平米,精装修,中层/33层,东南,2011年建,285
龙岗,2室2厅,65.56平米,普通装修,低层/22层,西北,1999年建,250
龙岗,2室2厅,77.48平米,普通装修,中层/7层,南,2000年建,320
龙岗,3室2厅,93.55平米,精装修,低层/20层,东南,2001年建,370
龙岗,3室2厅,104.31平米,精装修,高层/22层,南,2001年建,280
龙岗,3室2厅,81.31平米,精装修,高层/8层,南,1994年建,350
赛格eco中心 (赛格新城市广场),3室2厅,114.85平米,毛坯,中层/26层,南,2016年建,370
龙岗,3室2厅,87.79平米,精装修,高层/33层,东南,2010年建,400
龙岗,4室2厅,103.26平米,精装修,高层/6层,南,2011年建,435
龙岗,3室1厅,79.14平米,普通装修,高层/8层,东北,1997年建,250
龙岗,5室2厅,246.68平米,精装修,高层/19层,南,2011年建,850
龙岗,3室2厅,94.63平米,普通装修,高层/6层,北,2002年建,350
龙岗,2室2厅,67.05平米,精装修,中层/33层,东南,2010年建,360
龙岗,2室2厅,58.07平米,精装修,低层/8层,南,1997年建,245
龙岗,2室1厅,50.41平米,普通装修,高层/28层,南,1997年建,176
龙岗,3室2厅,89.4平米,精装修,高层/30层,南北,2013年建,475
龙岗,4室2厅,91.42平米,普通装修,中层/18层,北,2006年建,400
龙岗,3室2厅,84.42平米,普通装修,低层/33层,西南,2009年建,535
龙岗,6室2厅,143平米,精装修,高层/32层,南北,2014年建,680
龙岗,3室2厅,95.23平米,精装修,高层/8层,南,1997年建,280
龙岗,2室2厅,71.68平米,精装修,高层/24层,东北,2001年建,301
龙岗,3室2厅,73.97平米,精装修,高层/33层,西北,2010年建,292
龙岗,2室1厅,52.75平米,精装修,中层/30层,西,1997年建,195
龙岗,3室2厅,98平米,精装修,高层/6层,西南,2005年建,380
龙岗,4室2厅,110.56平米,精装修,高层/30层,北,1996年建,460
龙岗,3室2厅,88平米,普通装修,中层/9层,东,2004年建,300
龙岗,3室2厅,97.35平米,精装修,高层/9层,北,2004年建,310
龙岗,3室2厅,88.53平米,精装修,低层/33层,南北,2016年建,480
龙岗,3室2厅,95.27平米,普通装修,高层/8层,南,1998年建,320
龙岗,2室2厅,70.2平米,精装修,低层/20层,南,2013年建,329
龙岗,2室2厅,73.25平米,精装修,低层/32层,西,2007年建,270
龙岗,3室2厅,96.93平米,精装修,低层/7层,西南,2002年建,295
龙岗,2室2厅,65.88平米,普通装修,中层/22层,南北,1999年建,282
龙岗,2室1厅,51.65平米,精装修,中层/33层,东北,2013年建,236
龙岗,3室2厅,97.42平米,普通装修,低层/16层,南,2007年建,460
龙岗,2室2厅,75.21平米,精装修,中层/20层,西北,2011年建,340
龙岗,3室2厅,100.18平米,精装修,中层/12层,西北,2001年建,350
龙岗,2室2厅,58.61平米,精装修,中层/7层,南,2000年建,245
龙岗,2室2厅,74.73平米,精装修,低层/33层,南,2005年建,330
龙岗,1室0厅,40.16平米,精装修,低层/29层,北,2008年建,140
龙岗,4室2厅,80.94平米,精装修,低层/28层,南,2006年建,480
龙岗,4室2厅,133平米,精装修,中层/32层,南北,2008年建,430
龙岗,3室2厅,86.77平米,毛坯,中层/30层,南,2014年建,445
龙岗,2室2厅,63.67平米,普通装修,低层/18层,南,2007年建,258
龙岗,2室2厅,70.39平米,普通装修,中层/6层,南,2005年建,220
龙岗,5室2厅,123平米,毛坯,高层/31层,南,2014年建,468
龙岗,2室2厅,68.87平米,精装修,低层/33层,南,2015年建,220
龙岗,5室2厅,132.05平米,毛坯,低层/32层,南,2000年建,555
龙岗,5室2厅,105.97平米,精装修,高层/23层,南,2004年建,800
龙岗,2室2厅,63.36平米,精装修,低层/7层,南,2001年建,265
龙岗,3室2厅,89平米,毛坯,高层/33层,南,2015年建,380
龙岗,5室2厅,123.96平米,精装修,低层/25层,南,2015年建,535
龙岗,2室1厅,52平米,精装修,高层/33层,南,2013年建,238
龙岗,3室2厅,97.35平米,普通装修,低层/18层,南,2004年建,485
龙岗,3室2厅,94.87平米,精装修,中层/21层,东北,2004年建,500
龙岗,2室2厅,69.11平米,精装修,低层/9层,东北,2001年建,295
龙岗,6室2厅,171.71平米,精装修,中层/24层,东南,2004年建,806
龙岗,3室2厅,94.15平米,普通装修,中层/29层,南,2007年建,385
龙岗,4室2厅,130.52平米,精装修,低层/11层,南,2000年建,475
龙岗,3室2厅,91.58平米,精装修,低层/11层,北,2001年建,340
龙岗,2室2厅,71.6平米,普通装修,高层/6层,南北,2003年建,258
龙岗,2室2厅,83.18平米,普通装修,中层/31层,东,2010年建,270
龙岗,4室2厅,87.13平米,精装修,高层/30层,西南,2013年建,365
龙岗,3室2厅,97.38平米,毛坯,中层/29层,南,2019年建,489
龙岗,4室2厅,159平米,普通装修,高层/25层,南,2006年建,430
龙岗,3室2厅,94.4平米,普通装修,高层/7层,南,1996年建,310
龙岗,4室2厅,150.17平米,精装修,低层/37层,西南,2015年建,660
龙岗,6室2厅,275.44平米,毛坯,共1层,南北,2009年建,2000
龙岗,5室2厅,144.51平米,精装修,低层/29层,东南,2010年建,600
龙岗,2室2厅,60.6平米,普通装修,高层/9层,东南,1997年建,232
龙岗,4室2厅,116.66平米,普通装修,中层/18层,南北,2008年建,450
龙岗,2室2厅,72.46平米,精装修,高层/6层,南北,2003年建,300
龙岗,4室2厅,137.7平米,精装修,中层/30层,南北,2014年建,430
龙岗,3室2厅,96.81平米,普通装修,中层/11层,南,2001年建,450
龙岗,3室2厅,88.58平米,精装修,高层/31层,南,2013年建,309
龙岗,3室2厅,93.56平米,普通装修,高层/8层,东南,1996年建,230
龙岗,3室2厅,89.96平米,普通装修,高层/33层,北,2009年建,470
龙岗,2室1厅,48.58平米,精装修,低层/32层,南,2012年建,143
龙岗,4室2厅,87.79平米,精装修,高层/25层,东南,2012年建,308
龙岗,3室2厅,66.7平米,普通装修,高层/7层,南,2000年建,270
龙岗,5室2厅,143.61平米,精装修,低层/32层,西南,2015年建,1100
龙岗,2室2厅,70.04平米,精装修,高层/18层,东,2007年建,340
龙岗,4室2厅,89.22平米,精装修,高层/32层,东南,2016年建,300
龙岗,4室2厅,150.89平米,精装修,高层/41层,南,2017年建,750
"海航城 (海航国兴花园,深圳海航城)",3室2厅,86.92平米,毛坯,低层/28层,西北,2014年建,330
龙岗,2室2厅,140.94平米,普通装修,低层/3层,南,2007年建,910
龙岗,3室2厅,85.19平米,精装修,高层/7层,南,2001年建,340
龙岗,2室2厅,87.36平米,精装修,中层/28层,南,2009年建,320
龙岗,2室1厅,48.06平米,精装修,低层/21层,东南,2010年建,220
龙岗,2室2厅,77.25平米,精装修,高层/24层,北,2016年建,418
龙岗,2室2厅,91.09平米,普通装修,低层/9层,南,2006年建,420
龙岗,2室2厅,80.96平米,精装修,高层/32层,南,2008年建,280
龙岗,5室2厅,87.44平米,精装修,低层/29层,南,2010年建,330
龙岗,1室2厅,53.47平米,普通装修,低层/32层,北,2012年建,158
龙岗,2室2厅,89.76平米,精装修,中层/33层,南,2011年建,305
龙富花园,5室2厅,184.5平米,精装修,高层/8层,南北,2000年建,440
龙岗,3室2厅,87.6平米,精装修,中层/33层,西南,2012年建,420
龙岗,2室2厅,74.16平米,毛坯,高层/24层,东,2011年建,310
龙岗,4室2厅,141.39平米,毛坯,低层/32层,南,2013年建,630
龙岗,3室2厅,89.5平米,精装修,低层/10层,南,2014年建,365
龙岗,1室0厅,45.31平米,精装修,中层/33层,东,2016年建,225
龙岗,3室2厅,85.91平米,精装修,低层/6层,南,2002年建,330
龙岗,3室2厅,98.7平米,普通装修,高层/18层,南,2008年建,430
龙岗,3室2厅,87平米,毛坯,低层/18层,南,2015年建,290
龙岗,3室2厅,99平米,普通装修,中层/7层,南,1996年建,325
龙岗,3室2厅,91.4平米,普通装修,中层/11层,南,2001年建,375
龙岗,4室3厅,97.16平米,精装修,高层/24层,西,2006年建,538
龙岗,3室2厅,78.37平米,普通装修,中层/35层,西北,2001年建,275
龙岗,2室2厅,70.2平米,精装修,低层/20层,东南,2013年建,335
龙岗,4室2厅,141.88平米,精装修,中层/27层,南北,2006年建,460
龙岗,3室2厅,74平米,普通装修,中层/16层,南,2006年建,360
龙岗,2室2厅,58.47平米,精装修,中层/30层,东南,1996年建,223
龙岗,1室2厅,46.4平米,精装修,中层/20层,西北,2008年建,179
龙岗,1室1厅,43.02平米,毛坯,低层/33层,西北,2015年建,110
龙岗,1室0厅,30平米,精装修,中层/8层,西北,1999年建,135
龙岗,2室1厅,53.68平米,精装修,低层/25层,南,2009年建,195
龙岗,2室1厅,59.7平米,精装修,低层/30层,西,1996年建,240
龙岗,3室2厅,85.2平米,普通装修,高层/18层,西北,2007年建,355
龙岗,3室2厅,107.16平米,精装修,高层/11层,东西,2001年建,438
龙岗,4室2厅,77.28平米,精装修,低层/28层,南,2006年建,480
龙岗,3室2厅,98.56平米,普通装修,中层/11层,南,1998年建,310
龙岗,4室2厅,158.61平米,精装修,高层/33层,南,2012年建,659
龙岗,1室1厅,43.79平米,精装修,高层/28层,东南,1998年建,135
龙岗,2室2厅,73.01平米,普通装修,高层/32层,西南,2007年建,275
龙岗,4室2厅,88.18平米,精装修,高层/32层,东北,2015年建,420
龙岗,4室2厅,112平米,精装修,低层/31层,南北,2005年建,450
龙岗,5室2厅,117平米,精装修,低层/32层,南,2014年建,560
龙岗,2室2厅,59.17平米,精装修,中层/15层,南,2003年建,265
龙岗,3室2厅,126.77平米,精装修,高层/41层,南,2014年建,420
龙岗,2室2厅,72.61平米,普通装修,高层/22层,南,2001年建,320
龙岗,3室4厅,102.36平米,普通装修,中层/11层,南,2005年建,300
龙岗,5室2厅,207.67平米,精装修,低层/8层,南北,2006年建,880
龙岗,4室2厅,94.25平米,精装修,高层/30层,西北,2005年建,370
龙岗,3室2厅,92.87平米,精装修,高层/18层,南,2005年建,428
龙东华盛 (中信龙盛广场),1室1厅,35.89平米,毛坯,高层/8层,南,2013年建,110
龙岗,2室2厅,73.31平米,精装修,中层/18层,南,2007年建,275
龙岗,3室2厅,112.26平米,精装修,低层/10层,东南,2009年建,326
龙岗,6室2厅,174.31平米,精装修,高层/4层,南,2006年建,1000
龙岗,4室2厅,94.39平米,精装修,低层/7层,南,2001年建,360
"海航城 (海航国兴花园,深圳海航城)",3室2厅,89.45平米,精装修,高层/33层,西北,2014年建,360
龙岗,2室2厅,66.24平米,普通装修,高层/17层,东南,2011年建,290
龙岗,2室1厅,57.51平米,精装修,高层/31层,西北,2010年建,190
龙岗,6室2厅,120.47平米,普通装修,中层/21层,南,2004年建,570
龙岗,3室2厅,73.4平米,精装修,高层/33层,南,1993年建,237
龙岗,3室2厅,120平米,精装修,中层/6层,南,2000年建,325
龙岗,3室2厅,110.49平米,精装修,低层/10层,南北,2004年建,370
龙岗,3室2厅,100.13平米,普通装修,低层/9层,南,2006年建,310
龙岗,3室2厅,103.31平米,精装修,高层/18层,南,2005年建,420
龙岗,4室2厅,136.34平米,精装修,高层/6层,西北,2002年建,400
龙岗,3室2厅,96.46平米,精装修,高层/13层,南,1998年建,378
龙岗,4室2厅,121平米,毛坯,高层/29层,北,2014年建,540
龙岗,4室2厅,122平米,精装修,高层/34层,南,2011年建,685
龙岗,3室2厅,88.34平米,精装修,高层/30层,南,2011年建,385
龙岗,8室2厅,153平米,精装修,高层/3层,西北,2012年建,700
龙岗,3室2厅,90.4平米,精装修,中层/26层,南,2004年建,450
龙岗,4室2厅,88.62平米,精装修,高层/32层,南北,2008年建,330
龙岗,2室2厅,58.04平米,普通装修,高层/8层,南,1998年建,210
龙岗,2室2厅,92.03平米,精装修,中层/26层,南,2009年建,285
龙岗,3室2厅,146.17平米,精装修,高层/10层,东南,2002年建,460
龙岗,2室1厅,45.39平米,普通装修,中层/8层,西,1996年建,180
龙岗,1室0厅,32平米,精装修,高层/30层,东南,2017年建,120
龙岗,1室1厅,56.97平米,普通装修,高层/5层,南,2008年建,198
龙岗,4室2厅,118.76平米,精装修,中层/32层,南,2001年建,480
龙岗,3室2厅,97.08平米,精装修,低层/11层,西南,2001年建,375
龙岗,3室2厅,88.87平米,精装修,中层/34层,东南,2015年建,360
龙岗,3室2厅,92.21平米,精装修,高层/7层,东北,1991年建,260
龙岗,2室2厅,75.59平米,普通装修,高层/7层,南,1998年建,280
龙岗,6室2厅,306.28平米,毛坯,高层/1层,西北,2006年建,2100
龙岗,2室2厅,79.7平米,精装修,高层/15层,东南,2000年建,335
龙岗,3室2厅,89平米,精装修,中层/40层,西北,2017年建,425
龙岗,2室1厅,46.88平米,普通装修,高层/8层,西南,1997年建,165
龙岗,2室2厅,77.56平米,精装修,高层/31层,南,2015年建,420
龙岗,5室2厅,165.61平米,精装修,中层/27层,南,2010年建,1150
龙岗,4室2厅,70.3平米,精装修,高层/19层,东南,2009年建,680
龙岗,3室2厅,112.68平米,精装修,中层/31层,南,2011年建,575
龙岗,2室2厅,70平米,普通装修,高层/26层,西北,2005年建,350
龙岗,2室1厅,77.34平米,精装修,中层/8层,南,1993年建,255
龙岗,3室2厅,85.9平米,精装修,中层/32层,南,2013年建,360
龙岗,3室2厅,84平米,精装修,高层/18层,东南,2007年建,340
龙岗,3室2厅,86.74平米,精装修,低层/20层,北,2011年建,345
龙岗,4室2厅,117.65平米,精装修,高层/7层,东南,1996年建,410
龙岗,3室2厅,89平米,毛坯,高层/30层,南,2014年建,410
龙岗,4室2厅,87.76平米,精装修,高层/16层,南,2014年建,350
龙岗,1室1厅,50.02平米,普通装修,中层/9层,南,2003年建,130
龙岗,4室2厅,119.45平米,普通装修,高层/12层,西北,1998年建,340
龙岗,2室2厅,72.44平米,精装修,高层/11层,北,2001年建,280
龙岗,2室2厅,57.67平米,普通装修,中层/7层,南,2000年建,200
龙岗,3室2厅,88.27平米,精装修,高层/33层,南,2009年建,570
龙岗,2室2厅,79.7平米,精装修,低层/31层,南,2013年建,260
龙岗,4室2厅,118平米,精装修,高层/23层,南北,2007年建,530
龙岗,4室2厅,140.8平米,精装修,低层/29层,南,2010年建,830
龙岗,2室2厅,58.41平米,普通装修,低层/24层,南,2009年建,210
龙岗,5室2厅,174平米,精装修,高层/33层,南,2012年建,850
龙岗,3室2厅,78.71平米,精装修,高层/7层,北,2002年建,450
龙岗,3室2厅,94.15平米,精装修,中层/29层,东南,2007年建,430
龙岗,2室2厅,54.72平米,精装修,高层/32层,北,1997年建,215
龙岗,2室2厅,82.42平米,精装修,高层/31层,南,2010年建,330
龙岗,2室2厅,70.34平米,普通装修,高层/12层,南,2000年建,298
龙岗,2室2厅,57.27平米,普通装修,低层/31层,南北,2010年建,145
龙岗,2室2厅,70.89平米,精装修,高层/29层,西,1996年建,270
龙岗,3室3厅,70.92平米,普通装修,高层/11层,西南,2004年建,388
龙岗,2室2厅,65平米,普通装修,中层/4层,北,1994年建,288
龙岗,3室2厅,88平米,精装修,高层/33层,东南,2010年建,400
龙岗,2室2厅,73.9平米,精装修,中层/28层,北,2010年建,260
龙岗,3室2厅,121.16平米,精装修,高层/17层,南,2006年建,380
龙岗,1室1厅,44.32平米,普通装修,高层/30层,东北,1997年建,165
龙岗,3室2厅,76.19平米,普通装修,低层/21层,西南,2002年建,310
龙岗,2室2厅,70.38平米,普通装修,低层/23层,南,1997年建,280
